Game_ID,Color,Score,Thomatines,Gamelles,Won,Player_ID
b0e219c8-56dd-4ba0-af26-4abb265997c4,Rouge,10,0,0,true,31107618-4868-4631-a3f6-125f01674432
bc0ff7ea-c663-4543-b52b-afbd84679026,Blanc,10,1,0,true,31107618-4868-4631-a3f6-125f01674432
e23640dd-f510-41ab-8364-d3784510933b,Blanc,0,2,0,false,858be7a9-0b54-4fd3-b7bc-421ba2540dd6
fc7a7f80-cbdd-411c-bcc1-d6815ae070e1,Blanc,10,0,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
676640e6-e5ce-4936-9f43-fb00bfdd5f66,Blanc,10,0,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
cc9ccf52-33d7-4999-b65c-38baa4fdfe4d,Blanc,10,2,1,true,ba1b2389-ece7-448b-814b-4053c24f9231
c48bb987-71bb-4418-8d3c-bcb9a1f7991a,Blanc,5,1,0,false,31107618-4868-4631-a3f6-125f01674432
4088eae0-a59d-4391-b7ff-725c1817196c,Blanc,2,1,0,false,858be7a9-0b54-4fd3-b7bc-421ba2540dd6
e52e1444-d18b-4e9a-80fd-7687e09d5309,Blanc,2,0,0,false,858be7a9-0b54-4fd3-b7bc-421ba2540dd6
d6cc595c-0891-49c1-b46b-2cbefe7f19ec,Blanc,3,1,0,false,858be7a9-0b54-4fd3-b7bc-421ba2540dd6
ced69b0b-1000-41bc-9cc3-7d57c648dd0d,Blanc,9,1,0,false,31107618-4868-4631-a3f6-125f01674432
82ad54a0-40d8-42ea-a014-aec7da85e5db,Blanc,10,0,0,true,31107618-4868-4631-a3f6-125f01674432
f88ad733-00ed-4282-953c-dd033b574b7f,Blanc,10,0,1,true,ba1b2389-ece7-448b-814b-4053c24f9231
595f1d33-0ef2-4a68-bd0d-f65473c0b4a6,Blanc,10,2,0,true,31107618-4868-4631-a3f6-125f01674432
99f6b7e9-2028-428c-badc-4eaddaa2f8ab,Blanc,9,0,0,false,ba1b2389-ece7-448b-814b-4053c24f9231
532731e2-0465-4ce1-8b0c-b43fbf6eb16a,Blanc,10,0,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
b2f55907-8634-4c4b-8aa5-878c213b49fb,Blanc,5,0,0,false,31107618-4868-4631-a3f6-125f01674432
8492b299-2bed-4932-b7ea-9a1b6bdbcf39,Blanc,7,1,0,false,31107618-4868-4631-a3f6-125f01674432
c11b9d08-dc42-47a5-b79a-55d5495047ea,Rouge,10,0,0,true,31107618-4868-4631-a3f6-125f01674432
4d95f571-b6c9-42b5-bf4b-c90dd378a9c4,Blanc,9,0,0,false,31107618-4868-4631-a3f6-125f01674432
9aad735a-bf69-400b-9a5d-426c31615ea2,Blanc,9,2,0,false,ba1b2389-ece7-448b-814b-4053c24f9231
8cf31e42-4e90-47a2-8c64-6e70e0136bbc,Blanc,6,0,0,false,31107618-4868-4631-a3f6-125f01674432
35217dc1-99d1-4563-8020-7fb99ff5f6df,Blanc,10,1,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
d23055fd-b4e1-42d1-ae55-9b363ff16f91,Blanc,7,1,0,false,31107618-4868-4631-a3f6-125f01674432
cf1e7a58-e2f4-4358-b902-fa103e250f9d,Rouge,7,2,0,false,31107618-4868-4631-a3f6-125f01674432
b65058f8-4c3f-4688-b8be-0c1a09f1e52e,Rouge,7,0,0,false,31107618-4868-4631-a3f6-125f01674432
67579e3b-6636-443e-87a6-fc8943968f6c,Rouge,10,0,1,true,31107618-4868-4631-a3f6-125f01674432
2d0527a2-461e-4d16-8ee8-4ce3bddd7fa8,Blanc,3,0,0,false,31107618-4868-4631-a3f6-125f01674432
4a44ed93-74c6-44f2-9a09-163584d28d62,Rouge,10,0,0,true,31107618-4868-4631-a3f6-125f01674432
9cb70ccd-f10a-4d81-bc0a-402ce403f885,Blanc,5,2,0,false,31107618-4868-4631-a3f6-125f01674432
11163f48-d84c-4a32-9c4d-b1590e8574c6,Rouge,5,0,0,false,31107618-4868-4631-a3f6-125f01674432
3f54a3a7-073a-4634-961e-e92a63698653,Rouge,10,0,0,true,31107618-4868-4631-a3f6-125f01674432
e6bbdb42-79fb-4cb2-8e42-47f834ec07b6,Rouge,7,1,0,false,31107618-4868-4631-a3f6-125f01674432
16bffdf4-299f-4d82-85ad-c5936bb98dcd,Rouge,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
cb7b29fc-1be3-44e5-9c3d-8334c2703c8f,Blanc,3,0,0,false,31107618-4868-4631-a3f6-125f01674432
8bb2d155-597c-4759-8043-128276efecf0,Rouge,7,0,0,false,31107618-4868-4631-a3f6-125f01674432
841dc88b-a92d-4c6e-9d54-90c718eb043a,Rouge,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
e884f130-eff4-4af9-b188-d803d0427b10,Rouge,7,0,0,false,754c902b-8953-43c6-9d3a-77e3109150ab
aadd6fe2-f222-400a-aa82-e0ac03ea5680,Blanc,10,0,0,true,31107618-4868-4631-a3f6-125f01674432
dee5d1ee-ee93-4bab-ada7-1875d133e884,Rouge,10,0,0,true,31107618-4868-4631-a3f6-125f01674432
58f2cae2-f0fa-42e4-be8f-538664152f2a,Rouge,8,0,0,false,31107618-4868-4631-a3f6-125f01674432
977299cb-1539-4895-93c0-aa6cab252057,Rouge,10,0,1,true,754c902b-8953-43c6-9d3a-77e3109150ab
069a45b7-047c-4053-b187-b100d4d74a45,Rouge,10,1,0,true,31107618-4868-4631-a3f6-125f01674432
6379c5b2-015b-4fa8-a2d1-455357c0debd,Rouge,10,1,0,true,31107618-4868-4631-a3f6-125f01674432
f5349f2a-1568-400d-a0f7-cf56f6949b56,Blanc,6,0,0,false,31107618-4868-4631-a3f6-125f01674432
904915d6-d403-48fd-bd8d-40a10e64d244,Blanc,10,2,0,true,31107618-4868-4631-a3f6-125f01674432
d4c128c2-cd55-4008-87ed-cdaddaab1590,Rouge,10,1,0,true,31107618-4868-4631-a3f6-125f01674432
6b985ef3-30c5-4599-a225-e7bf08702ecc,Rouge,10,1,0,true,31107618-4868-4631-a3f6-125f01674432
df7a1f65-f84a-4bd2-9e36-19de9a8801df,Blanc,3,0,0,false,31107618-4868-4631-a3f6-125f01674432
291153d6-7e99-41a8-a5e8-a35444d032c1,Rouge,10,0,1,true,754c902b-8953-43c6-9d3a-77e3109150ab
dbf046ce-4c76-4068-97a1-4db439d27afa,Rouge,10,0,0,true,31107618-4868-4631-a3f6-125f01674432
c2607d00-4609-4108-a8bf-de78cfdbb7ce,Rouge,10,1,2,true,754c902b-8953-43c6-9d3a-77e3109150ab
a9405cce-d274-435d-8172-87d99a8c1d4d,Blanc,3,0,0,false,858be7a9-0b54-4fd3-b7bc-421ba2540dd6
442c95ae-8d3e-43db-9574-86135ef1a764,Rouge,6,0,0,false,858be7a9-0b54-4fd3-b7bc-421ba2540dd6
901eda9a-77c0-4378-9b79-5a08ab206a5a,Blanc,10,0,2,true,754c902b-8953-43c6-9d3a-77e3109150ab
66c43769-f2f6-4bb4-809d-331edf43f67a,Rouge,10,0,3,true,754c902b-8953-43c6-9d3a-77e3109150ab
a452f92f-1e09-4e56-aa25-e3d69a82ba25,Rouge,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
d06e6934-4511-4632-bf0a-a16834bfbe56,Blanc,8,2,0,false,31107618-4868-4631-a3f6-125f01674432
229212b1-e269-4bb9-99a9-544de78d1cff,Rouge,10,0,0,true,31107618-4868-4631-a3f6-125f01674432
657941e7-3b1d-4c5c-bfce-1d55d7215c7a,Rouge,10,1,0,true,31107618-4868-4631-a3f6-125f01674432
9b529e02-f6b7-49c8-8777-bbe8145013e8,Rouge,10,0,0,true,31107618-4868-4631-a3f6-125f01674432
435945e7-63f3-405d-aa0b-ce3e0abe3688,Blanc,10,1,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
7dbbbb4a-0ad6-43ab-a603-a82a95b4fcab,Blanc,10,1,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
6aba4a46-c00a-4f16-9dd7-f88200e2cafa,Blanc,10,0,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
b14a59e4-fe7d-44e2-9cbc-d576812bdfae,Blanc,2,1,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
7d334fac-c0c6-450f-a993-69020ac45953,Blanc,10,0,2,true,754c902b-8953-43c6-9d3a-77e3109150ab
22551d79-c92c-4550-bf1e-af4197a607bb,Blanc,10,0,5,true,754c902b-8953-43c6-9d3a-77e3109150ab
b6e1f43e-05f0-42c5-b982-5ac1aea747ed,Rouge,10,1,1,true,754c902b-8953-43c6-9d3a-77e3109150ab
51333e54-d5b8-40d0-b901-a9225badd303,Blanc,10,0,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
cecfc890-fc16-42ab-8546-d55d3236715d,Blanc,10,1,0,true,31107618-4868-4631-a3f6-125f01674432
70e6df00-551f-416a-9a40-c2b230767728,Blanc,6,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
2f36979c-3b09-4deb-b7e6-91f0b218ef42,Blanc,8,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
7eed3c09-e0c5-480f-aa01-1b473982a1b5,Rouge,10,0,5,true,754c902b-8953-43c6-9d3a-77e3109150ab
1af5c120-0b7e-4dd1-b760-f83ff53c53f5,Rouge,10,1,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
68c86e36-8ae6-473a-9057-5609626d0746,Blanc,10,0,2,true,754c902b-8953-43c6-9d3a-77e3109150ab
8fb902b1-3eca-410a-ab1a-d59386ff86b8,Blanc,9,0,0,false,ba1b2389-ece7-448b-814b-4053c24f9231
459c5264-ab5c-44d7-a735-9b1cce97c5d1,Blanc,7,0,1,false,754c902b-8953-43c6-9d3a-77e3109150ab
a4271164-7e03-42a3-88dc-b99529a146e4,Blanc,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
8ab12dbe-a5a8-4018-b510-717a5337b737,Blanc,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
fdafbca5-07fe-4cc9-bed4-62872007be94,Blanc,5,0,0,false,ba1b2389-ece7-448b-814b-4053c24f9231
84674c97-1800-4408-8fc5-eb694c52f293,Rouge,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
f1ff712a-eaee-48cb-9984-c814febb5fc1,Rouge,10,0,3,true,754c902b-8953-43c6-9d3a-77e3109150ab
05740f3d-b243-4c8b-94bb-42abd2881afc,Rouge,10,0,1,true,754c902b-8953-43c6-9d3a-77e3109150ab
4d2c28c7-f3ed-4dcb-a74b-e30c1cff4b0f,Blanc,3,0,0,false,31107618-4868-4631-a3f6-125f01674432
3472f12a-9679-4e6b-932d-2905d1aaec56,Blanc,10,0,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
57fc03e1-d822-4319-9588-31b48f6c26a3,Rouge,7,0,1,false,ba1b2389-ece7-448b-814b-4053c24f9231
d6bc123b-1316-4f71-ac7e-bc7ee7fb87ef,Blanc,7,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
508c1758-6579-4583-a820-485f5e89c97e,Rouge,10,0,0,true,31107618-4868-4631-a3f6-125f01674432
2987e7ed-6fd4-49d3-a96d-14782c6d8bbe,Rouge,9,0,0,false,754c902b-8953-43c6-9d3a-77e3109150ab
9014acad-dead-4216-a009-07a3c44fb252,Blanc,10,0,1,true,754c902b-8953-43c6-9d3a-77e3109150ab
3b521098-2e1a-403b-a8ee-e0056e7e63c6,Rouge,10,1,3,true,754c902b-8953-43c6-9d3a-77e3109150ab
136ce8fc-bcd1-4513-bca1-5a803957d5e4,Blanc,10,0,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
b1260c53-9b06-44cd-938f-901fd0f27365,Blanc,10,0,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
d1cb4277-30be-4158-94bc-1530ef5ac3c7,Blanc,10,0,1,true,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
9c1bacf4-b943-4de3-ba5a-108c9921911a,Blanc,8,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
3f77b4ae-f7fc-4883-8067-33692dcb25ad,Rouge,10,0,1,true,ba1b2389-ece7-448b-814b-4053c24f9231
920b29be-017e-40bd-8336-88866a940269,Rouge,7,0,0,false,31107618-4868-4631-a3f6-125f01674432
bf9791dc-c588-4cb6-afa4-d2e960fa4612,Rouge,6,0,0,false,31107618-4868-4631-a3f6-125f01674432
37704140-c61f-42ba-a334-7c728e06b017,Blanc,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
614e8dd6-c47a-4c50-83fa-b4fde0c4c9c9,Blanc,3,0,0,false,31107618-4868-4631-a3f6-125f01674432
b0e219c8-56dd-4ba0-af26-4abb265997c4,Blanc,7,1,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
bc0ff7ea-c663-4543-b52b-afbd84679026,Rouge,9,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
e23640dd-f510-41ab-8364-d3784510933b,Rouge,10,0,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
fc7a7f80-cbdd-411c-bcc1-d6815ae070e1,Rouge,2,0,0,false,858be7a9-0b54-4fd3-b7bc-421ba2540dd6
676640e6-e5ce-4936-9f43-fb00bfdd5f66,Rouge,8,0,0,false,31107618-4868-4631-a3f6-125f01674432
cc9ccf52-33d7-4999-b65c-38baa4fdfe4d,Rouge,8,0,0,false,31107618-4868-4631-a3f6-125f01674432
c48bb987-71bb-4418-8d3c-bcb9a1f7991a,Rouge,10,0,1,true,ba1b2389-ece7-448b-814b-4053c24f9231
4088eae0-a59d-4391-b7ff-725c1817196c,Rouge,10,0,0,true,31107618-4868-4631-a3f6-125f01674432
e52e1444-d18b-4e9a-80fd-7687e09d5309,Rouge,10,0,1,true,ba1b2389-ece7-448b-814b-4053c24f9231
d6cc595c-0891-49c1-b46b-2cbefe7f19ec,Rouge,10,0,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
ced69b0b-1000-41bc-9cc3-7d57c648dd0d,Rouge,10,0,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
82ad54a0-40d8-42ea-a014-aec7da85e5db,Rouge,6,0,0,false,ba1b2389-ece7-448b-814b-4053c24f9231
f88ad733-00ed-4282-953c-dd033b574b7f,Rouge,4,0,0,false,31107618-4868-4631-a3f6-125f01674432
595f1d33-0ef2-4a68-bd0d-f65473c0b4a6,Rouge,3,1,0,false,858be7a9-0b54-4fd3-b7bc-421ba2540dd6
99f6b7e9-2028-428c-badc-4eaddaa2f8ab,Rouge,10,0,0,true,31107618-4868-4631-a3f6-125f01674432
532731e2-0465-4ce1-8b0c-b43fbf6eb16a,Rouge,2,1,0,false,858be7a9-0b54-4fd3-b7bc-421ba2540dd6
b2f55907-8634-4c4b-8aa5-878c213b49fb,Rouge,10,0,1,true,ba1b2389-ece7-448b-814b-4053c24f9231
8492b299-2bed-4932-b7ea-9a1b6bdbcf39,Rouge,10,0,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
c11b9d08-dc42-47a5-b79a-55d5495047ea,Blanc,4,0,0,false,ba1b2389-ece7-448b-814b-4053c24f9231
4d95f571-b6c9-42b5-bf4b-c90dd378a9c4,Rouge,10,1,1,true,ba1b2389-ece7-448b-814b-4053c24f9231
9aad735a-bf69-400b-9a5d-426c31615ea2,Rouge,10,0,0,true,31107618-4868-4631-a3f6-125f01674432
8cf31e42-4e90-47a2-8c64-6e70e0136bbc,Rouge,10,0,1,true,ba1b2389-ece7-448b-814b-4053c24f9231
35217dc1-99d1-4563-8020-7fb99ff5f6df,Rouge,9,1,0,false,31107618-4868-4631-a3f6-125f01674432
d23055fd-b4e1-42d1-ae55-9b363ff16f91,Rouge,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
cf1e7a58-e2f4-4358-b902-fa103e250f9d,Blanc,10,0,1,true,754c902b-8953-43c6-9d3a-77e3109150ab
b65058f8-4c3f-4688-b8be-0c1a09f1e52e,Blanc,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
67579e3b-6636-443e-87a6-fc8943968f6c,Blanc,7,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
2d0527a2-461e-4d16-8ee8-4ce3bddd7fa8,Rouge,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
4a44ed93-74c6-44f2-9a09-163584d28d62,Blanc,7,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
9cb70ccd-f10a-4d81-bc0a-402ce403f885,Rouge,10,0,2,true,754c902b-8953-43c6-9d3a-77e3109150ab
11163f48-d84c-4a32-9c4d-b1590e8574c6,Blanc,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
3f54a3a7-073a-4634-961e-e92a63698653,Blanc,7,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
e6bbdb42-79fb-4cb2-8e42-47f834ec07b6,Blanc,10,0,0,true,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
16bffdf4-299f-4d82-85ad-c5936bb98dcd,Blanc,2,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
cb7b29fc-1be3-44e5-9c3d-8334c2703c8f,Rouge,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
8bb2d155-597c-4759-8043-128276efecf0,Blanc,10,1,0,true,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
841dc88b-a92d-4c6e-9d54-90c718eb043a,Blanc,2,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
e884f130-eff4-4af9-b188-d803d0427b10,Blanc,10,0,1,true,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
aadd6fe2-f222-400a-aa82-e0ac03ea5680,Rouge,4,1,1,false,754c902b-8953-43c6-9d3a-77e3109150ab
dee5d1ee-ee93-4bab-ada7-1875d133e884,Blanc,4,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
58f2cae2-f0fa-42e4-be8f-538664152f2a,Blanc,10,0,1,true,754c902b-8953-43c6-9d3a-77e3109150ab
977299cb-1539-4895-93c0-aa6cab252057,Blanc,3,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
069a45b7-047c-4053-b187-b100d4d74a45,Blanc,9,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
6379c5b2-015b-4fa8-a2d1-455357c0debd,Blanc,7,3,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
f5349f2a-1568-400d-a0f7-cf56f6949b56,Rouge,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
904915d6-d403-48fd-bd8d-40a10e64d244,Rouge,8,0,0,false,754c902b-8953-43c6-9d3a-77e3109150ab
d4c128c2-cd55-4008-87ed-cdaddaab1590,Blanc,6,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
6b985ef3-30c5-4599-a225-e7bf08702ecc,Blanc,9,1,1,false,754c902b-8953-43c6-9d3a-77e3109150ab
df7a1f65-f84a-4bd2-9e36-19de9a8801df,Rouge,10,1,2,true,754c902b-8953-43c6-9d3a-77e3109150ab
291153d6-7e99-41a8-a5e8-a35444d032c1,Blanc,5,1,0,false,31107618-4868-4631-a3f6-125f01674432
dbf046ce-4c76-4068-97a1-4db439d27afa,Blanc,8,1,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
c2607d00-4609-4108-a8bf-de78cfdbb7ce,Blanc,2,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
a9405cce-d274-435d-8172-87d99a8c1d4d,Rouge,10,0,0,true,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
442c95ae-8d3e-43db-9574-86135ef1a764,Blanc,10,0,0,true,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
901eda9a-77c0-4378-9b79-5a08ab206a5a,Rouge,3,1,0,false,31107618-4868-4631-a3f6-125f01674432
66c43769-f2f6-4bb4-809d-331edf43f67a,Blanc,1,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
a452f92f-1e09-4e56-aa25-e3d69a82ba25,Blanc,3,1,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
d06e6934-4511-4632-bf0a-a16834bfbe56,Rouge,10,0,2,true,754c902b-8953-43c6-9d3a-77e3109150ab
229212b1-e269-4bb9-99a9-544de78d1cff,Blanc,7,1,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
657941e7-3b1d-4c5c-bfce-1d55d7215c7a,Blanc,8,3,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
9b529e02-f6b7-49c8-8777-bbe8145013e8,Blanc,8,0,0,false,ba1b2389-ece7-448b-814b-4053c24f9231
435945e7-63f3-405d-aa0b-ce3e0abe3688,Rouge,9,0,0,false,31107618-4868-4631-a3f6-125f01674432
7dbbbb4a-0ad6-43ab-a603-a82a95b4fcab,Rouge,9,0,2,false,ba1b2389-ece7-448b-814b-4053c24f9231
6aba4a46-c00a-4f16-9dd7-f88200e2cafa,Rouge,8,1,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
b14a59e4-fe7d-44e2-9cbc-d576812bdfae,Rouge,10,0,1,true,ba1b2389-ece7-448b-814b-4053c24f9231
7d334fac-c0c6-450f-a993-69020ac45953,Rouge,5,1,0,false,31107618-4868-4631-a3f6-125f01674432
22551d79-c92c-4550-bf1e-af4197a607bb,Rouge,-1,0,0,false,31107618-4868-4631-a3f6-125f01674432
b6e1f43e-05f0-42c5-b982-5ac1aea747ed,Blanc,6,0,0,false,31107618-4868-4631-a3f6-125f01674432
51333e54-d5b8-40d0-b901-a9225badd303,Rouge,4,1,0,false,31107618-4868-4631-a3f6-125f01674432
cecfc890-fc16-42ab-8546-d55d3236715d,Rouge,4,0,0,false,858be7a9-0b54-4fd3-b7bc-421ba2540dd6
70e6df00-551f-416a-9a40-c2b230767728,Rouge,10,0,1,true,ba1b2389-ece7-448b-814b-4053c24f9231
2f36979c-3b09-4deb-b7e6-91f0b218ef42,Rouge,10,0,0,true,31107618-4868-4631-a3f6-125f01674432
7eed3c09-e0c5-480f-aa01-1b473982a1b5,Blanc,3,1,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
1af5c120-0b7e-4dd1-b760-f83ff53c53f5,Blanc,7,1,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
68c86e36-8ae6-473a-9057-5609626d0746,Rouge,9,0,1,false,ba1b2389-ece7-448b-814b-4053c24f9231
8fb902b1-3eca-410a-ab1a-d59386ff86b8,Rouge,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
459c5264-ab5c-44d7-a735-9b1cce97c5d1,Rouge,10,0,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
a4271164-7e03-42a3-88dc-b99529a146e4,Rouge,9,0,1,false,ba1b2389-ece7-448b-814b-4053c24f9231
8ab12dbe-a5a8-4018-b510-717a5337b737,Rouge,9,0,3,false,ba1b2389-ece7-448b-814b-4053c24f9231
fdafbca5-07fe-4cc9-bed4-62872007be94,Rouge,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
84674c97-1800-4408-8fc5-eb694c52f293,Blanc,6,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
f1ff712a-eaee-48cb-9984-c814febb5fc1,Blanc,7,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
05740f3d-b243-4c8b-94bb-42abd2881afc,Blanc,5,1,0,false,31107618-4868-4631-a3f6-125f01674432
4d2c28c7-f3ed-4dcb-a74b-e30c1cff4b0f,Rouge,10,0,1,true,754c902b-8953-43c6-9d3a-77e3109150ab
3472f12a-9679-4e6b-932d-2905d1aaec56,Rouge,3,1,0,false,31107618-4868-4631-a3f6-125f01674432
57fc03e1-d822-4319-9588-31b48f6c26a3,Blanc,10,0,1,true,754c902b-8953-43c6-9d3a-77e3109150ab
d6bc123b-1316-4f71-ac7e-bc7ee7fb87ef,Rouge,10,0,0,true,754c902b-8953-43c6-9d3a-77e3109150ab
508c1758-6579-4583-a820-485f5e89c97e,Blanc,7,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
2987e7ed-6fd4-49d3-a96d-14782c6d8bbe,Blanc,10,0,0,true,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
9014acad-dead-4216-a009-07a3c44fb252,Rouge,5,1,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
3b521098-2e1a-403b-a8ee-e0056e7e63c6,Blanc,2,1,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
136ce8fc-bcd1-4513-bca1-5a803957d5e4,Rouge,8,0,0,false,49e725c9-9fad-44b4-832d-f5ff00ec9c1c
b1260c53-9b06-44cd-938f-901fd0f27365,Rouge,2,1,0,false,31107618-4868-4631-a3f6-125f01674432
d1cb4277-30be-4158-94bc-1530ef5ac3c7,Rouge,6,0,0,false,31107618-4868-4631-a3f6-125f01674432
9c1bacf4-b943-4de3-ba5a-108c9921911a,Rouge,10,1,1,true,ba1b2389-ece7-448b-814b-4053c24f9231
3f77b4ae-f7fc-4883-8067-33692dcb25ad,Blanc,6,0,0,false,31107618-4868-4631-a3f6-125f01674432
920b29be-017e-40bd-8336-88866a940269,Blanc,10,0,4,true,754c902b-8953-43c6-9d3a-77e3109150ab
bf9791dc-c588-4cb6-afa4-d2e960fa4612,Blanc,10,0,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
37704140-c61f-42ba-a334-7c728e06b017,Rouge,7,0,0,false,ba1b2389-ece7-448b-814b-4053c24f9231
614e8dd6-c47a-4c50-83fa-b4fde0c4c9c9,Rouge,10,0,0,true,ba1b2389-ece7-448b-814b-4053c24f9231
